김포공항,23,0,4797,8042,10827,32595,30037,57134,41209,62559,35847,40156,33113,43917,40721,48187,41370,53254,47728,55758,56129,53549,61680,47836,52280,53572,68293,59693,93300,67955,66139,48763,53430,20469,51693,13650,51317,10615,15668,6414,731,3416,3,164,0,0,0,0
계양,11,0,9050,662,21511,3292,66113,4074,55633,5775,28821,5238,20129,4193,18947,5131,17326,6045,14846,8094,11961,10030,11125,12364,11513,16490,12032,23432,11200,42128,6406,49871,4544,31092,3532,25961,2660,28765,1356,16921,216,4689,0,0,0,0,0,0
검암,1953,2,9817,571,18667,2973,45980,8701,33925,17082,15976,5930,12593,4541,12500,4226,11623,5703,10039,6618,8940,7661,8269,9094,9604,11757,11404,15210,18299,28411,7396,34565,5271,23137,4926,17664,3377,19559,1586,13036,242,7382,0,0,0,0,0,0
신내,7,0,325,175,928,493,2051,1404,2200,3052,1346,1050,1180,1089,982,908,1280,913,960,963,1074,1113,1022,1116,1193,1194,1528,1739,1587,2134,994,1510,660,921,692,828,594,642,292,300,3,87,0,0,0,0,0,0
갈매,4,0,1516,306,3498,1308,16695,2104,11065,3692,6457,2508,4079,2540,3128,1856,3628,2094,3111,2452,3186,2647,2636,3765,3427,3376,3546,5101,4905,6905,2513,11782,1722,5817,2413,3346,1368,4443,724,2650,20,878,0,0,0,0,0,0
별내,24,0,717,578,1920,2137,7884,4041,7797,5960,4408,3849,3968,2814,3541,3070,4001,3202,3835,2786,3761,3813,4080,4169,5250,4361,5657,5465,5708,6304,2972,7675,2495,4166,2506,2507,2341,2635,1264,1842,39,329,0,0,0,0,0,0
퇴계원,1,0,2217,421,4616,1505,19369,3555,14276,4747,9465,2324,7167,2640,5531,2716,5836,3331,5524,3523,4097,4340,4466,4953,4316,6098,4908,7504,6112,14083,3154,11286,2078,7944,1858,5973,1308,5932,618,3806,63,1032,0,0,0,0,0,0
사릉,30,0,1764,700,5618,1752,17273,4664,15041,6497,8129,2623,6490,2781,5042,2576,4975,2716,4962,3061,3660,3379,3991,3659,3647,6102,5274,5753,7351,10827,2820,14748,1799,6501,1614,6555,1037,6727,428,3856,27,979,0,0,0,0,0,0
금곡,18,0,1144,245,2325,930,5176,1796,5217,3908,2966,2174,3025,1976,2730,1586,2537,1928,2791,1831,2175,2271,2669,2146,2269,3347,2950,2976,3484,4031,1320,4274,733,1806,701,2215,652,1761,245,1283,13,346,0,0,0,0,0,0
평내호평,485,2,4834,1006,8234,2526,26488,3946,19128,8666,11042,6745,10161,5784,8815,5387,9890,6928,8457,6888,7833,9147,8654,8344,8460,9061,9656,14668,9917,17130,5639,21940,4696,11628,4404,10163,4354,8166,1936,7343,44,2404,0,0,0,0,0,0
천마산,17,8,948,266,2717,556,7130,1348,5364,1184,4526,1461,3880,1154,3049,1267,2936,1788,2440,1814,2386,2268,1890,2871,1747,2714,1828,3764,2096,4209,906,4662,644,3420,568,2863,321,1830,165,1385,9,449,0,0,0,0,0,0
마석,22,0,1145,507,5347,2390,14939,5269,9706,7964,8600,4806,7540,4243,6285,4020,6881,4406,5738,5545,6032,5428,5776,6780,6567,5120,6027,8112,7785,8830,3494,13114,2554,7082,2350,5544,1487,5295,746,2634,39,1206,0,0,0,0,0,0
대성리,1,0,280,47,857,223,955,552,1070,874,1125,606,1641,806,2578,589,1697,911,989,1725,1006,2196,939,1429,1155,1530,1221,1285,1046,1068,474,908,333,803,255,519,139,514,87,295,2,5,0,0,0,0,0,0
청평,1,0,819,86,1700,402,3424,1759,4962,3595,4093,3673,4585,2939,6557,2662,4104,3570,3678,3483,3641,4452,3581,3783,3744,5053,4308,4465,4431,4056,2595,4199,1949,2010,1005,2297,915,1811,302,1406,10,344,0,0,0,0,0,0
상천,0,0,106,14,359,90,532,205,824,524,677,538,491,673,693,667,594,506,707,430,795,560,838,549,955,598,679,573,365,567,186,519,85,350,75,332,36,199,19,190,1,78,0,0,0,0,0,0
가평,0,0,537,125,1242,648,1996,1997,3824,4362,3176,3283,3596,3797,5626,4715,3602,6373,3153,4176,3652,4497,3935,4189,5188,2951,5907,3373,5057,3654,1677,3073,1434,1911,1070,1724,639,1366,244,1103,14,396,0,0,0,0,0,0
굴봉산,0,0,61,1,73,9,184,43,261,269,343,445,348,607,873,353,385,279,331,325,311,306,391,338,304,275,319,325,154,315,112,190,70,201,45,150,33,122,25,40,1,12,0,0,0,0,0,0
백양리,1,0,181,17,94,49,73,608,121,1124,172,527,274,832,955,833,780,695,558,570,459,601,787,617,896,389,1388,474,795,405,330,259,449,225,343,321,378,229,255,211,45,39,0,0,0,0,0,0
강촌,1,0,136,21,173,52,349,219,451,833,588,1055,675,1562,1203,1485,1294,933,959,817,1177,791,1491,877,1542,816,1370,652,927,673,383,450,276,358,239,337,124,286,45,244,20,27,0,0,0,0,0,0
김유정,1,0,110,9,164,56,431,285,385,447,396,926,459,1509,554,1611,783,1130,1117,958,1214,808,1368,747,1209,572,1290,414,520,425,180,323,148,241,111,187,37,150,17,101,6,42,0,0,0,0,0,0
남춘천,384,0,1209,10,3737,734,3911,1878,5117,3634,5712,4146,4968,3416,4871,7707,4703,9207,6026,4977,7556,5406,6434,4982,6061,4838,5880,7255,4821,3819,3464,8982,2872,3734,2546,2938,1710,4041,546,2312,10,1381,0,0,0,0,0,0
춘천,251,0,430,1,1548,451,1997,1066,2685,2320,3167,1968,2674,2238,2777,4117,2628,4117,3398,4099,4486,2661,5028,3588,6222,2604,4803,3070,3268,2154,2383,3528,1624,1477,1154,1487,644,1416,107,858,3,729,0,0,0,0,0,0
달월,0,0,17,8,23,57,101,70,59,238,47,77,39,65,67,54,95,52,64,70,65,62,69,52,105,45,529,71,484,108,59,25,27,26,37,41,9,29,6,22,1,6,0,0,0,0,0,0
월곶,0,0,944,426,3327,1632,8596,2220,7326,2721,4560,2466,3770,2121,3739,3495,4081,3189,4163,3244,3805,3402,3754,3898,4327,4484,4552,5535,5644,8477,3518,6003,2257,4473,2039,3992,1292,3579,757,2266,32,575,0,0,0,0,0,0
소래포구,0,0,1665,365,5515,2825,12323,3106,11872,6053,6926,5197,5354,4377,6045,7849,7078,10292,8339,9762,10414,9315,11709,8494,11232,8259,10064,9243,8686,11568,5307,9367,4136,6845,4114,5706,3566,4790,1942,3413,176,1024,0,0,0,0,0,0
인천논현,3,0,1855,551,5616,3872,14272,7990,14193,15809,8311,12415,8387,7706,8952,7852,10046,9633,10384,11445,9931,10426,10920,11058,11430,11914,14109,15585,16271,19659,10422,15292,8441,9652,9207,7998,7037,6874,3661,3940,534,1153,0,0,0,0,0,0
호구포,0,0,1364,905,3426,4981,6082,17646,8090,19442,4770,4294,4072,2875,4097,3538,5095,3782,4950,3619,5058,3895,5037,4320,5678,5042,12776,5871,16901,8104,6583,6520,6938,4098,4470,3777,2220,3237,1209,2107,205,620,0,0,0,0,0,0
남동인더스파크,0,0,319,528,725,3675,1176,17577,1776,22066,1242,3445,1079,1424,1493,1579,1712,1422,1895,1759,2363,1344,2744,1266,3460,1184,12247,1442,14829,1923,4724,2242,4729,1289,2705,929,747,563,271,330,29,107,0,0,0,0,0,0
원인재,23,0,3041,561,7180,2305,14385,3952,16039,7512,9490,4495,7260,4221,7306,4698,7712,5926,8133,6239,6993,6889,7050,8035,7233,9654,7913,11973,9121,16606,5408,12966,4237,9732,4099,9071,3118,8167,1826,5236,333,1788,0,0,0,0,0,0
연수,1,1,2091,842,5869,2352,14276,4057,14198,11902,7234,8668,6394,7212,7275,6706,8128,7282,9157,7999,8296,8052,8550,8525,9324,9684,10370,12478,13886,20367,7007,12708,6386,9587,7038,7126,6184,5422,3304,3996,559,1032,1,0,0,0,0,0
송도,2,0,1506,330,3500,987,9536,1994,11826,3955,5697,2660,4624,2609,5062,3048,5954,3624,6385,4283,5017,4499,4541,5351,4817,6094,5385,7514,5235,11161,2931,6691,1913,4413,1577,4204,1172,4241,551,3170,60,741,0,0,0,0,0,0
인하대,9,0,2762,381,7999,2145,19705,3633,17195,10550,8227,6543,6615,4584,7187,5496,7886,7030,8704,7433,7739,7112,8048,8302,10271,9524,11772,12800,10759,21236,6208,11701,5102,8306,4856,8142,4251,7791,2656,3845,90,1252,0,0,0,0,0,0
숭의,4,0,2349,582,4591,2531,11038,7223,10378,11987,6119,5138,5364,4339,5776,4129,6511,4935,6172,5309,5961,5262,6355,5187,6490,6388,9345,7474,11544,9950,4933,6793,3195,4783,2509,4742,1769,3914,851,2200,14,754,0,0,0,0,0,0
신포,1,0,951,108,1448,1193,3319,3289,3059,8122,1882,4125,1829,3076,2401,3225,3314,3671,3473,3776,3771,3662,3764,3287,4391,3432,5117,3688,7618,5301,3248,2941,2470,1853,2488,1699,1506,1247,725,639,7,323,0,0,0,0,0,0
판교,1,0,415,7,1179,3345,3731,10054,2897,25120,2029,21720,1924,8849,2286,6969,2770,5500,3576,5115,4736,4483,6475,4104,6762,4103,10022,5028,21854,4851,16778,3983,14199,1593,10228,1562,5777,1075,1867,681,4,238,0,0,0,0,0,0
삼동,1,1,688,119,3220,831,10584,1616,13570,2114,7303,860,3849,738,2956,1034,3023,1235,2807,1422,1946,2072,1949,2152,1969,3328,2959,4349,2745,7664,1051,8511,718,5127,638,4598,376,4153,120,1859,1,25,0,0,0,0,0,0
경기광주,0,0,1561,134,11283,1571,29898,4056,36161,7142,20032,4099,13192,3837,11647,4331,11403,5141,10308,6349,8971,7063,7837,9390,8967,11938,9336,15482,8963,28036,4764,28131,2876,18849,2362,15946,1588,10679,713,8749,0,41,0,0,0,0,0,0
초월,0,0,1109,131,3866,871,10588,3448,11949,4660,7354,1808,4879,1539,4627,1684,4386,1911,3876,2174,3272,2637,2912,3307,3534,4472,4684,4925,5148,9448,2163,8564,1455,7345,1135,5191,616,5782,264,4577,0,0,0,0,0,0,0,0
곤지암,1,0,580,90,1688,921,5894,4493,5686,4901,4694,2493,3431,2024,4018,2183,3410,2541,3658,2502,3121,2672,3044,3090,3368,3684,5438,3834,6002,4939,2887,5824,1578,3154,1000,3679,539,2709,291,2166,0,0,0,0,0,0,0,0
신둔도예촌,0,0,405,34,1543,279,3898,1494,3866,2740,2597,1072,2301,802,1899,931,1935,1087,1608,1002,1342,1183,1367,1445,1538,1877,3597,2267,2566,2989,955,3424,779,2148,680,2252,274,1791,110,1536,0,1,0,0,0,0,0,0
이천,6,0,719,11,2229,845,6568,4107,6627,6667,5237,3942,5218,3197,4747,3688,4729,3615,4683,3735,4138,4017,4382,4391,4586,5122,4899,6241,7004,7279,3690,7182,2958,6094,2722,3509,1399,4501,519,2257,1,746,0,0,0,0,0,0
부발,1,0,594,20,2064,1007,4360,4022,4180,4156,3612,1616,3321,1144,2994,1432,3217,1532,2494,1947,2179,2050,2715,2338,2707,2550,4369,3695,5735,3678,2107,4796,1964,3421,1327,2844,992,2875,408,2170,3,1147,0,0,0,0,0,0
세종대왕릉,0,0,174,24,335,47,833,316,785,292,708,293,727,281,646,437,526,472,534,388,524,570,561,607,491,655,495,565,475,580,165,966,94,418,81,447,37,241,12,352,1,126,0,0,0,0,0,0
여주,7,0,993,5,2470,481,5265,1567,4961,2324,4564,2144,4206,2025,3853,2690,3863,3175,3708,3071,3851,3226,3760,3562,4211,4609,3181,3923,3114,4356,2171,6046,1498,4485,1017,2378,618,2591,178,2548,3,1029,0,0,0,0,0,0
방화,2,0,4991,10,11074,3561,33410,4275,29342,12745,16210,7595,13085,6039,12161,6055,13657,7356,12350,8244,10736,8946,10590,10862,11031,12637,11587,14970,12378,21014,6185,25336,4096,15696,3541,14276,2647,14315,1092,9554,175,3419,1,317,0,0,0,0
개화산,0,0,4216,379,6930,4010,24572,6883,22067,21291,11978,7144,8768,5061,8746,5554,8619,6780,8533,6790,8196,7478,8162,8063,8842,9592,12743,10786,18537,17169,8532,17581,5115,10882,4063,10584,3618,9625,994,5673,134,2336,4,151,0,0,0,0
송정,8,1,4081,1721,9991,7061,31836,9638,33102,16600,21455,9962,16422,8697,14985,9151,14638,9855,13763,10876,13001,11771,13111,14253,14180,16517,17624,20062,20657,29885,11549,29281,7984,18134,7652,15684,6789,14481,3411,9310,561,2923,0,0,0,0,0,0
마곡,6,0,2190,1541,6754,9094,26095,9800,25954,26820,12469,9545,8620,5305,7857,4529,8010,5589,8244,6625,7755,6690,8574,7624,13138,8603,20393,10219,20614,17427,9728,18381,6620,10418,4950,9363,3793,9354,1648,6189,273,2363,0,0,0,0,0,0
발산,2,0,3433,3196,8957,14574,29477,25610,31612,92087,15681,46675,14811,22583,17058,23929,20768,24276,22877,24380,25760,22570,28900,22276,36655,24848,54926,30524,75043,46161,38653,41244,29402,20766,31735,16141,24627,14268,9946,8425,1354,3129,0,0,0,0,0,0
우장산,0,0,6345,957,22132,4571,62971,10063,66473,22647,35794,15893,26607,13956,26441,14193,28472,17176,27224,20522,23342,22639,23716,25915,25365,29371,26002,35988,22868,57083,14132,57705,10224,31649,9252,29497,7432,30313,2873,19002,337,5537,0,0,0,0,0,0
화곡,175,0,23103,1779,40910,10030,128061,13659,164886,29156,78731,28253,50340,20243,46774,21472,46908,23974,45179,28070,38093,33374,36408,40909,39097,50844,41368,67931,44243,124049,27664,117663,19254,69107,18022,59155,14290,58422,6547,35906,912,10567,0,0,0,0,0,0
까치산,148,0,24119,1347,41554,9830,139522,10819,176505,24040,84781,21461,52631,19902,47258,21808,48233,26211,45499,30802,38593,35356,35617,45684,36005,56946,37935,71471,38885,124361,24969,123272,18438,76436,15706,68734,13041,62341,6781,40437,1105,12090,0,436,0,0,0,0
신정(은행정),45,0,11340,1176,22754,4938,69298,6323,92064,16742,42092,11592,23437,8236,20087,8201,19946,9723,19196,12189,15572,13171,14294,17044,15256,21187,17744,27422,20167,46101,11133,43875,7384,27847,6064,26633,5060,26116,2097,17508,296,4824,0,0,0,0,0,0
목동,1,0,6975,1399,20654,6755,67001,13010,83086,31720,39215,25747,28717,18560,27730,17734,28309,20672,27780,24531,25871,27220,26287,29310,28222,33899,32666,43485,36520,85570,21715,74716,16145,41621,16400,36772,16326,34272,6621,22426,920,6712,0,0,0,0,0,0
오목교(목동운동장앞),5,0,4693,1954,15528,9227,53755,23183,64799,86303,33941,63262,26287,39269,29040,37665,31807,39335,35507,44073,36919,41797,41551,41513,47446,46138,56572,56057,88897,90551,49504,70804,49789,35205,39165,30482,34017,28943,12188,17450,1633,5473,1,0,0,0,0,0
영등포시장,19,0,2674,1127,5043,5457,19069,12212,27569,42661,12872,21972,9923,17767,11045,16992,13103,19156,15044,24360,15982,21300,19086,16651,24305,15272,28944,18289,40875,29133,19579,20414,14166,11725,11395,10590,8536,9602,3894,6205,458,1654,0,0,0,0,0,0
여의도,39,0,4577,4716,8164,45134,19054,254722,27668,398895,23783,135621,25133,55724,36601,53815,35787,48592,47171,54719,51212,45353,63121,42716,74318,44275,177407,49307,359085,68285,141818,43726,97828,21949,96713,18069,67762,17140,24759,10754,3677,4503,0,214,0,0,0,0
여의나루,8,0,950,1571,2586,13255,5459,28175,8959,63955,5775,16266,4761,9742,6227,7488,7688,8027,7926,8668,9803,8389,11081,8006,15715,8259,32991,9177,48832,11797,18281,8098,12283,5571,10176,4054,6598,3727,2077,2248,212,786,0,0,0,0,0,0
마포,16,0,2705,1290,8268,7047,26163,22100,40912,83846,20550,38126,15967,18024,16885,17506,17950,16328,21723,18027,19759,16857,21118,17693,21719,20029,32287,28069,69070,51709,28532,33892,22601,18386,24345,15972,18460,14275,8140,9502,1105,3018,0,0,0,0,0,0
애오개,1,0,2310,365,5527,3179,19821,7977,30330,33924,14010,14745,9576,9124,9731,7806,11167,7561,11572,9458,10818,9256,11028,9724,10830,10735,14830,13169,26851,24660,10054,18603,7405,11332,6858,10046,5092,10609,2035,6272,235,3003,0,523,0,0,0,0
서대문,9,0,2689,1110,5910,13464,17043,52184,25905,160675,17771,44943,16160,24863,19754,20999,21307,20223,21783,24990,24174,21458,27747,18777,33714,18357,49522,20950,116718,31717,38774,21462,28768,12508,28138,12061,18805,10013,7878,6245,858,1818,0,89,0,0,0,0
광화문(세종문화회관),3,0,1245,747,3230,27328,10566,97676,16967,342869,14837,123884,16894,61958,24804,59379,32627,53384,48111,60881,50905,52100,63374,44845,79931,43069,125851,46168,262897,61347,111146,33764,77804,12896,86414,9455,58465,7316,21149,4140,2875,1133,1,17,0,0,0,0
청구,10,1,3307,724,5617,4274,14136,9081,23546,41704,14319,22972,10503,9901,12782,8503,10911,9033,11651,10015,11434,9445,11554,10750,12635,11868,15853,14298,28731,19989,19983,15778,11462,10283,9821,9570,7197,9679,3393,6435,640,2274,0,0,0,0,0,0
신금호,13,0,3016,407,6804,2360,22626,5279,33407,11461,16969,7907,10596,6233,9959,6324,10089,7063,10478,7886,9198,8483,8619,10621,9515,11853,9966,15900,11569,27170,7690,21520,5464,12462,4761,11973,3571,12136,1452,7703,282,2722,0,1,0,0,0,0
행당,1,0,3994,662,11510,2455,33836,4755,50184,9367,25305,7452,15170,5917,14119,6772,14023,8340,13253,9367,11041,10242,11211,12147,10531,14492,11710,18661,12380,33716,7530,27541,5580,16309,4654,15512,4050,15467,1438,9172,222,2801,0,0,0,0,0,0
마장,1,0,2656,709,5731,3704,16863,6789,24996,17719,13750,10495,9561,9003,9820,9295,12054,9336,10804,9023,10926,8482,11182,8698,11036,9177,12242,12459,14730,19129,8429,15553,6037,9101,5391,8780,4634,8841,1817,5420,241,1645,0,91,0,0,0,0
답십리,34,0,9974,961,18312,7504,56080,13551,85097,38484,39519,19093,24142,14348,21473,14971,22382,17237,23080,21438,21125,21014,21618,21809,25994,24214,30873,33913,38739,56723,22338,48997,13683,28783,12086,26899,8982,26340,3981,17005,555,5185,2,110,0,0,0,0
장한평,11,0,6460,993,16862,10691,49375,22052,74126,76088,36583,32455,24910,22641,22465,22684,23923,22447,24487,26916,23758,23892,26754,24822,32827,27483,41033,35861,70965,60451,39308,50947,18426,29665,15295,26495,12205,24858,5803,16334,747,5453,1,209,0,0,0,0
군자(능동),84,3,15148,1493,25037,13772,68364,17904,118591,51890,61996,37437,36085,24372,32758,22872,35608,25369,36860,29078,34784,31998,35163,36546,40004,41806,48855,54889,64810,93494,39564,80021,31108,45798,30997,41283,26813,38890,13165,26355,2515,10732,2,1544,0,0,0,0
아차산(어린이대공원후문),5,0,7953,1437,15761,8638,43392,9506,68991,24686,36163,20406,22390,17575,20917,16098,23848,17935,25585,19449,24160,19077,23559,22145,23971,25799,26092,32903,27363,52919,16705,45115,11820,27803,10739,24047,8133,23501,3594,14488,489,4437,0,0,0,0,0,0
광나루(장신대),4,0,4901,1839,15397,9093,43138,13563,54716,32658,31223,22301,21532,18058,20871,15172,21785,17462,23160,19089,22044,17841,22183,19889,23986,22852,26711,28117,35643,44345,17471,35963,14523,21260,17096,20249,13762,19863,4024,12006,543,3179,0,0,0,0,0,0
천호(풍납토성),44,3,17447,3333,29667,25452,78757,40129,114986,74725,68926,73001,50553,52299,53621,56060,59402,58814,64097,67409,63516,68800,68265,75355,75188,80247,88689,101238,109937,151108,74551,129604,64633,69299,51287,62433,43456,57701,20797,34681,3858,11605,3,408,0,0,0,0
강동,37,2,10472,1089,21895,13586,67499,23738,85626,38741,46917,25938,32636,19060,30259,18011,31099,19752,30019,21915,27371,22320,27433,25323,29545,29522,44753,37038,46810,55645,25536,53351,17031,32787,14682,30362,11341,31227,4608,19965,626,8147,0,0,0,0,0,0
길동,9,0,4631,450,8784,3668,24028,4990,29997,16105,15397,12099,12211,10155,12370,9521,13039,10411,13963,11112,13128,12380,12288,13915,12622,16024,14256,19733,17183,27702,8968,27878,6946,14555,5592,12228,4470,10995,1890,7254,286,2676,1,0,0,0,0,0
굽은다리(강동구민회관앞),3,0,6036,660,13627,3074,37876,5951,43672,14997,23391,10124,16644,9071,15444,9231,16333,10814,16392,11801,14272,12881,13880,15122,14571,17817,16262,22367,17928,32260,9549,36324,7402,18396,7718,17517,6286,18707,1827,11346,297,3997,0,0,0,0,0,0
명일,0,0,3884,693,11471,5596,33549,5759,31959,10431,16946,9048,14992,9897,14674,9551,15594,9368,14767,10943,12875,11513,12473,13973,13723,17023,14733,20196,12766,30588,6991,34032,5362,17164,5851,14482,3261,15683,1180,9271,219,3083,0,16,0,0,0,0
고덕,0,0,3875,1301,12062,5726,35491,9111,31498,17825,17251,13786,15068,12018,16035,11721,18448,11233,16068,13426,16008,13582,16956,14413,18447,15216,21274,17205,17466,30825,9130,31188,7245,17524,6314,14556,5599,15010,2251,9499,240,3239,1,229,0,0,0,0
상일동,3,0,5586,2461,19671,27558,75094,13443,59444,15008,27718,7465,19789,6170,16875,7621,16334,8201,15196,9373,13305,10639,14256,13119,25037,16544,34728,20559,20392,36440,8196,44406,5332,25057,3931,20674,2320,19429,917,15581,110,3332,1,1098,0,0,0,0
둔촌동,0,0,3495,412,8743,4771,25725,9236,32470,23213,17437,15013,12763,10955,12983,11085,14612,12221,15523,13174,14544,13809,14742,15477,15311,16916,18576,21070,22634,31691,12881,27343,9018,15997,9407,12759,7210,13214,2713,8430,301,1767,0,0,0,0,0,0
올림픽공원(한국체대),11,0,1541,1074,9352,6254,22349,8719,25038,21726,16498,14983,12781,12854,13745,14667,14998,18904,15478,20888,14600,21390,15879,22014,18471,24519,21864,20528,26280,22531,17775,20727,17059,13276,26593,11977,19575,13307,2390,8860,250,2605,0,3,0,0,0,0
방이,0,0,2472,907,7403,3676,20144,8926,20295,27262,12842,14618,9991,9370,10013,8398,11124,10512,11648,12807,10803,11561,11807,12177,12454,13678,16621,17600,24608,22643,12542,22118,10075,11651,11359,10323,12743,8802,2526,6883,306,2312,0,0,0,0,0,0
개롱,2,0,3940,1017,8037,3382,26384,8192,25260,16385,13520,10244,10981,7484,10708,6670,13658,7721,11648,8813,10136,9304,10368,10882,10788,12695,12874,15638,16007,22205,7541,24369,5725,12427,5225,11929,4030,13197,1314,7645,141,3074,0,0,0,0,0,0
거여,0,0,4251,587,9866,3901,32721,5953,31427,16109,17128,9934,12938,6679,11611,6201,12518,7920,12254,8749,10461,9169,9777,11116,11394,13586,14506,16292,15273,23425,6694,24249,5105,13126,4785,12437,3049,13494,1062,7589,176,3028,0,0,0,0,0,0
마천,0,0,5554,257,8391,3270,22065,3644,22453,9365,12660,6838,9393,6586,8363,5520,8904,6482,9038,7122,7840,6858,7297,8855,8228,10357,8953,12839,8791,16592,4082,17571,2940,10184,2459,9155,1586,9551,548,5996,104,2795,0,0,0,0,0,0
응암,4,0,10243,1561,24269,7233,72019,9122,94577,17658,49184,14622,30951,13339,29057,14962,29920,16715,29209,20899,25041,21435,24037,28522,24490,33828,27447,43078,26733,72364,16132,73767,11700,41531,10820,38155,8295,38991,4065,25388,588,8384,0,4,0,0,0,0
역촌,2,0,1926,404,5163,2211,17318,3092,19128,8355,10162,5207,7117,4502,6196,4762,6690,5700,7282,5757,6352,6170,5588,6528,5835,8787,6672,10855,6178,17365,3699,17165,2468,9506,2251,8879,1847,8179,791,6520,101,2031,0,0,0,0,0,0
독바위,2,0,2152,210,4316,975,13324,1516,14768,2751,7823,4461,5564,4226,4778,3401,6086,3182,4984,3625,4254,3576,3904,4477,3771,5324,3720,6969,3349,11154,2135,11584,1222,6994,1079,7192,888,6601,449,4762,94,1785,0,0,0,0,0,0
구산,5,0,5218,210,10741,2280,30752,3461,38700,6841,21131,6438,14127,5990,13609,7276,14184,7623,13421,8388,10862,9376,11027,10088,11532,13540,11174,13910,11040,20542,6712,21785,5009,12256,4148,9507,4171,9621,1426,7175,292,2523,0,1,0,0,0,0
새절(신사),0,0,9207,822,18141,5065,53100,7496,68837,15924,34222,11228,22776,9567,20722,10540,22132,12713,21253,15342,17464,16810,16813,19563,18030,24112,19612,29747,18705,46529,11586,47627,7846,29041,7184,25293,5486,27204,2683,17618,456,5083,1,1626,0,0,0,0
증산(명지대앞),14,2,7609,752,14573,3873,40142,5030,52074,11915,27470,7917,18884,8010,16527,8004,16624,10588,16729,10614,14213,12977,13354,15310,14123,21155,15649,24424,15962,38970,9833,36365,6897,21989,5744,20022,5040,21554,2114,14101,369,4123,1,628,0,0,0,0
월드컵경기장(성산),0,0,1036,1307,2601,4334,8515,5248,13833,11413,7130,8144,5935,7871,6724,9374,7671,11897,9326,13513,10938,12715,13712,12644,14387,11035,13366,10614,14531,13880,7544,12226,5809,6695,6466,5839,6091,4665,1803,3114,466,913,0,2,0,0,0,0
마포구청,21,3,6985,2358,13843,7020,39459,14488,62588,38996,35477,21587,23264,14132,21775,13449,21811,16248,22626,18839,20098,18257,21748,19803,23282,22550,26247,26037,41732,40657,20857,36320,13482,24809,13618,21912,10967,21704,4932,14451,846,4407,0,3,0,0,0,0
망원,2,0,5544,1033,9682,4605,26662,7337,44765,34366,26092,30198,19327,19400,18766,21083,20898,28132,23527,28415,23293,31385,24996,31038,26897,34566,30349,36218,42298,50667,27312,43207,20739,22658,20938,17806,17544,18472,8420,11943,1506,3508,0,0,0,0,0,0
상수,1,0,4197,979,5699,3514,10188,6826,17373,26495,10788,22542,7836,17075,8697,18354,11114,20296,14100,24351,14490,19578,15473,20332,18652,22761,23077,29022,32913,39960,22568,32486,20869,17363,25794,13715,29008,11694,18751,9301,3115,2657,0,0,0,0,0,0
광흥창(서강),3,0,2793,1344,6809,5675,17413,16181,26307,45013,17965,21842,13250,14573,15273,11795,15832,12084,15582,12899,14014,12025,15055,12446,17099,13222,22549,15891,37313,23748,17945,19718,10989,12293,11437,11075,8869,10620,3301,7505,473,2080,0,2,0,0,0,0
대흥(서강대앞),3,1,2423,1047,5236,3861,14834,10717,23627,37892,13953,22022,11068,13222,11238,10870,12999,13992,13982,13807,13331,13312,14273,12378,16012,14569,20791,15989,30229,25033,15468,19258,11125,10864,10998,9942,10629,10075,4495,6966,797,2137,4,1,0,0,0,0
녹사평(용산구청),20,0,1395,487,2462,3955,4892,8073,10183,16879,7380,9503,5868,7218,6131,8359,7087,9574,7652,11167,8517,10373,9757,10830,12273,12258,15363,14894,20059,19744,13389,15721,10631,7855,13151,6463,13268,5375,6680,4124,719,1311,0,0,0,0,0,0
이태원,3,0,15599,1255,12554,6623,14369,10440,19469,26007,14668,26229,13237,20484,14528,20608,16825,26506,19497,28880,22831,27981,24434,31470,28308,36029,33201,46338,44282,60778,36429,54096,33100,32267,41030,27184,44985,23524,30058,20822,4344,7792,1,0,0,0,0,0
한강진,8,0,985,1785,1537,12965,3236,19330,5034,38362,3886,28317,3322,15313,4129,13921,5249,16319,6801,20224,8013,18872,12220,14371,21609,15496,33016,19080,40442,26891,23732,20216,19271,5188,23618,3736,27407,3269,14689,2107,583,1879,0,1,0,0,0,0
버티고개,5,0,919,282,1938,1278,5585,2307,8611,6091,5639,4217,3854,2897,3858,2312,4072,2467,3817,3052,3422,3219,3923,3941,3688,4185,4980,4976,6911,7020,4310,6093,2572,4123,2147,3602,1599,3713,893,2603,124,830,0,0,0,0,0,0
창신,13,1,2461,458,5097,1634,14905,3369,20445,6429,10139,3988,6004,2891,5067,2543,5540,3271,5437,3290,4273,3642,3889,3796,4505,4817,5107,5408,5150,9151,3121,9489,2700,5601,1915,5401,1336,6390,752,3796,103,1392,0,0,0,0,0,0
보문,2,0,4132,1173,7824,4159,22421,8738,37973,25324,21017,15050,14016,10515,12829,9533,14811,10618,15673,10803,14143,11264,13314,12545,14548,14163,17468,16591,23401,25756,13441,22831,9129,14430,7776,13846,7067,15394,4114,10178,698,3809,0,1,0,0,0,0
안암(고대병원앞),23,0,2282,1272,3523,5134,8862,14840,15196,37287,12691,35921,12681,22194,15280,18694,18013,19177,18165,23597,20180,18563,23013,17919,29679,16469,39542,19448,37538,25852,24111,21548,20306,13408,19976,13029,19044,13459,11835,10334,2312,4728,0,172,0,0,0,0
